season,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
fall,11,0,3,1,clear,7.275,4.540586000000001,61.3333,18.167586,3613
fall,12,0,4,1,clear,6.6875,4.166564000000001,52.4583,14.750586,3727
fall,12,0,5,1,clear,6.765848999999999,5.874578,62.583299999999994,6.750518,3940
fall,12,0,6,0,clear,6.060849000000001,4.499863999999999,61.291700000000006,6.4174811,3614
fall,12,0,0,0,clear,7.549151,7.040600000000001,77.5833,5.6252061,3485
fall,12,0,1,1,mist,10.134151,9.99905,82.70830000000001,4.1679561000000005,3811
fall,12,0,2,1,light precip,13.7375,14.122399999999999,94.9583,15.583061,2594
fall,12,0,3,1,light precip,11.27,10.416235999999998,97.04169999999999,17.833725,705
fall,12,0,4,1,clear,4.494150999999999,0.9579079999999998,57.99999999999999,16.083886,3322
fall,12,0,5,1,clear,5.669151000000001,4.9577719999999985,69.58330000000001,5.5420189,3620
fall,12,0,6,0,clear,4.925000000000001,1.5831920000000004,50.74999999999999,15.625807,3190
fall,12,0,0,0,clear,2.3791510000000002,0.708164,49.0,4.458293899999999,2743
fall,12,0,1,1,clear,3.201651,1.8329360000000001,67.08330000000001,4.251150000000001,3310
fall,12,0,2,1,clear,5.277499999999998,3.875108000000001,59.0,9.41685,3523
fall,12,0,3,1,mist,6.922499999999999,6.331892,66.375,4.0842061,3740
fall,12,0,4,1,mist,11.857499999999998,11.207642,63.416700000000006,17.958814,3709
fall,12,0,5,1,mist,9.625,7.748450000000002,50.0417,17.458525,3577
fall,12,0,6,0,mist,4.1416509999999995,0.4584860000000006,56.0833,16.292189,2739
fall,12,0,0,0,clear,3.201651,0.20821399999999812,58.62500000000001,11.375193000000001,2431
fall,12,0,1,1,clear,5.003349,2.5415779999999977,63.74999999999999,11.584031999999999,3403
fall,12,0,2,1,mist,10.134151,10.165963999999999,59.5417,4.1252436,3750
winter,12,0,3,1,mist,12.131651000000002,12.249122,85.83330000000001,14.8338,2660
winter,12,0,4,1,mist,11.896651000000002,12.123986000000002,75.75,3.1674249999999997,3068
winter,12,0,5,1,clear,9.546651,8.915858,68.625,18.374482,2209
winter,12,0,6,0,clear,6.217499999999999,3.7499719999999996,54.25,12.750368,1011
winter,12,0,0,0,clear,4.914801000000001,2.4774260000000012,68.13040000000001,10.391097,754
winter,12,1,1,0,clear,7.121732999999999,4.825310000000002,50.6957,16.044155,1317
winter,12,0,2,1,mist,7.275,5.6237780000000015,76.25,12.62615,1162
winter,12,0,3,1,clear,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,2302
winter,12,0,4,1,clear,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,2423
winter,12,0,5,1,clear,6.648349000000001,5.041591999999998,63.6667,9.000579,2999
winter,12,0,6,0,clear,11.27,11.331986,61.583299999999994,14.750318,2485
winter,1,0,0,0,clear,9.39,8.790986,69.25,12.875189,2294
winter,1,1,1,0,clear,4.833020999999999,0.6520639999999993,38.130399999999995,22.087555,1951
winter,1,0,2,1,clear,-0.9500000000000002,-7.665850000000001,44.125,24.499957000000002,2236
winter,1,0,3,1,mist,-2.9475,-8.123758,41.4583,12.3749,2368
winter,1,0,4,1,clear,4.494150999999999,2.3751919999999984,52.416700000000006,8.709128999999999,3272
winter,1,0,5,1,clear,7.705848999999999,6.457622000000001,54.2083,11.249836,4098
winter,1,0,6,0,clear,10.486650999999998,9.791414,53.1667,11.708786,4521
winter,1,0,0,0,clear,7.862500000000001,6.457028000000001,46.5,12.833314,3425
winter,1,0,1,1,mist,2.5358490000000007,0.33361400000000074,70.1667,6.6263000000000005,2376
winter,1,0,2,1,clear,6.508712000000001,5.042515999999999,64.65220000000001,12.565984,3598
winter,1,0,3,1,mist,4.885849,2.6661859999999997,84.75,8.791807,2177
winter,1,0,4,1,mist,9.9775,9.207908,80.2917,12.124789,4097
winter,1,0,5,1,clear,4.885849,0.4578920000000011,50.74999999999999,25.333236,3214
winter,1,0,6,0,clear,0.4599999999999991,-3.916257999999999,45.75,12.541260999999999,2493
winter,1,0,0,0,clear,-0.16665099999999988,-5.332750000000001,41.9167,16.834286,2311
winter,1,1,1,0,clear,0.9299999999999997,-3.4162420000000004,52.25,15.500986000000001,2298
winter,1,0,2,1,mist,9.533021000000002,8.042348,71.6087,23.39171,2935
winter,1,0,3,1,clear,6.2566510000000015,2.1667640000000006,44.333299999999994,27.833743,3376
winter,1,0,4,1,clear,0.9299999999999997,-3.4574919999999985,49.75,14.750586,3292
winter,1,0,5,1,mist,2.2225,-1.4167720000000017,45.0,13.58425,3163
winter,1,0,6,0,mist,0.14665099999999853,-4.45825,83.125,14.917014,1301
winter,1,0,0,0,mist,-0.3624999999999998,-5.291499999999999,79.625,13.375746000000001,1977
winter,1,0,1,1,mist,2.2616510000000005,0.041827999999998866,91.125,7.417436,2432
winter,1,0,2,1,clear,8.0975,7.041127999999997,83.58330000000001,8.292389,4339
winter,1,0,3,1,clear,5.825849,3.4581860000000013,64.375,10.791756999999999,4270
winter,1,0,4,1,mist,8.058349,7.499299999999998,76.95830000000001,4.9175186,4075
winter,1,0,5,1,mist,11.974999999999998,11.415278,74.125,22.958689,3456
winter,1,0,6,0,clear,6.844150999999998,5.541013999999997,54.333299999999994,14.125542999999999,4023
winter,1,0,0,0,clear,5.277499999999998,1.9995860000000008,31.125000000000004,16.08335,3243
winter,1,0,1,1,clear,4.650848999999999,1.3332499999999996,40.0833,14.458064,3624
winter,1,0,2,1,clear,10.330000000000002,9.166922,41.6667,17.541739,4509
winter,2,0,3,1,clear,14.050849,14.791508,50.79169999999999,12.667489000000002,4579
winter,2,0,4,1,mist,10.760849,10.332086,67.29169999999999,12.541528999999999,3761
winter,2,0,5,1,clear,6.726650999999999,4.416836,52.6667,11.959232,4151
winter,2,0,6,0,mist,4.415849,1.9998499999999986,77.95830000000001,8.167032,2832
winter,2,0,0,0,mist,4.494150999999999,1.4583860000000008,68.7917,11.791732000000001,2947
winter,2,0,1,1,clear,5.282622999999999,3.564116000000002,62.2174,10.304599999999999,3784
winter,2,0,2,1,clear,8.645849000000002,7.832863999999997,49.625,9.874393000000001,4375
winter,2,0,3,1,mist,4.063348999999999,1.583786,72.2917,8.959307,2802
winter,2,0,4,1,clear,4.455,1.291208000000001,56.2083,13.000478999999999,3830
winter,2,0,5,1,mist,5.1991510000000005,3.374828000000001,54.0,7.834243000000001,3831
winter,2,0,6,0,light precip,2.5358490000000007,-2.0827779999999994,73.125,19.416332,2169
winter,2,0,0,0,clear,-2.0075000000000003,-9.290572000000001,46.4583,27.417204,1529
winter,2,0,1,1,clear,2.4574999999999996,-0.9577419999999996,41.125,11.207961,3422
winter,2,0,2,1,mist,7.000848999999999,6.040436,50.875,9.458993,3922
winter,2,0,3,1,clear,8.371651,7.207514000000003,53.125,12.167200000000001,4169
winter,2,0,4,1,mist,6.883348999999999,5.790692,75.29169999999999,6.125475000000001,3005
winter,2,0,5,1,clear,8.136651,7.207514000000003,63.4583,13.791682,4154
winter,2,0,6,0,clear,8.293349,7.45805,53.4583,12.792243,4318
winter,2,0,0,0,mist,5.160000000000002,1.5420080000000027,51.5833,16.958504,2689
winter,2,1,1,0,clear,5.160000000000002,2.043806,50.7826,15.348561,3129
winter,2,0,2,1,clear,5.5278220000000005,3.477458000000002,59.434799999999996,13.783039,3777
winter,2,0,3,1,clear,10.604150999999998,9.916021999999998,56.7917,15.709557,4773
winter,2,0,4,1,clear,13.345849000000001,13.333435999999999,55.45830000000001,12.791171,5062
winter,2,0,5,1,mist,11.1525,11.124085999999998,73.75,15.916989,3487
winter,2,0,6,0,clear,5.669151000000001,0.8745499999999993,39.5833,28.250014,2732
winter,2,0,0,0,clear,5.120849,1.708327999999998,41.0,13.750342999999999,3389
winter,2,0,1,1,clear,9.233349,7.6249639999999985,49.0833,17.958211000000002,4322
winter,2,0,2,1,clear,8.880849000000001,7.3326499999999974,39.5833,12.958939,4363
winter,2,0,3,1,mist,8.184356000000001,6.999020000000002,80.4783,12.000839,1834
winter,3,0,4,1,clear,14.834151000000002,15.374485999999997,61.5417,15.208129,4990
winter,3,0,5,1,mist,8.606651,7.749572000000001,65.7083,9.708568,3194
winter,3,0,6,0,mist,11.465848999999999,11.290472000000001,62.125,10.792293,4066
winter,3,0,0,0,clear,7.314150999999999,3.9993859999999977,40.3333,22.416257,3423
winter,3,0,1,1,clear,3.4366509999999995,-0.08271400000000106,50.625,15.333486,3333
winter,3,0,2,1,clear,4.1416509999999995,0.8327719999999985,45.6667,13.458625,3956
winter,3,0,3,1,clear,10.995849,9.416599999999999,51.3333,23.167193,4916
winter,3,0,4,1,clear,16.792499999999997,18.623863999999998,56.75,29.584721,5382
winter,3,0,5,1,mist,11.309151,10.207478000000002,40.708299999999994,27.7916,4569
winter,3,0,6,0,clear,5.512499999999999,2.3326220000000006,35.0417,15.125250000000001,4118
winter,3,0,0,0,clear,9.001732999999998,7.738219999999998,47.6957,14.913329000000001,4911
winter,3,0,1,1,clear,13.933349,14.333072000000001,48.9167,13.916771,5298
winter,3,0,2,1,clear,18.554999999999996,19.833314,61.75000000000001,15.87565,5847
winter,3,0,3,1,clear,18.9075,20.208722,50.708299999999994,7.709154,6312
winter,3,0,4,1,clear,18.2025,19.166449999999998,57.958299999999994,10.042161,6192
winter,3,0,5,1,mist,12.484151,12.791114,84.20830000000001,7.583864,4378
winter,3,0,6,0,mist,16.165849,17.333036,75.5833,7.417168,7836
winter,3,0,0,0,mist,14.2075,14.624000000000002,81.0,8.501161,5892
winter,3,0,1,1,clear,17.615000000000002,19.166185999999996,72.875,10.875238999999999,6153
winter,3,0,2,1,clear,18.359151,19.543178000000005,80.7917,8.125157,6093
spring,3,0,3,1,mist,16.988349,17.875028,82.125,6.000406099999999,6230
spring,3,0,4,1,clear,18.045848999999997,19.083422,83.125,7.876654,6871
spring,3,0,5,1,mist,20.278349,21.624422000000003,69.41669999999999,7.7921000000000005,8362
spring,3,0,6,0,mist,15.617499999999996,16.124378,88.5417,12.916461,3372
spring,3,0,0,0,mist,12.5625,12.874208,88.0833,14.791924999999999,4996
spring,3,0,1,1,clear,12.954151,12.9575,47.7917,25.917007,5558
spring,3,0,2,1,clear,7.196650999999999,4.833164,28.999999999999996,12.541864,5102
spring,3,0,3,1,clear,14.755849000000001,15.082699999999999,48.125,19.541957,5698
spring,3,0,4,1,clear,15.225849,15.832063999999999,43.9167,21.41655,6133
spring,3,0,5,1,mist,9.39,8.790986,58.0833,9.250489,5459
spring,3,0,6,0,mist,11.935849000000001,11.832728000000003,73.83330000000001,16.791338999999997,6235
spring,4,0,0,0,mist,12.014151000000002,11.540942000000001,67.625,11.541889,6041
spring,4,0,1,1,clear,12.393911,12.215857999999997,50.4348,20.913313,5936
spring,4,0,2,1,clear,13.933349,14.457877999999997,39.6667,6.708911,6772
spring,4,0,3,1,clear,17.458349000000002,19.207699999999996,46.958299999999994,12.125325,6436
spring,4,0,4,1,clear,12.445,12.456758,37.416700000000006,14.708443,6457
spring,4,0,5,1,clear,10.956651,9.790621999999999,37.7083,20.125996,6460
spring,4,0,6,0,clear,12.5625,12.124513999999998,25.4167,18.416356999999998,6857
spring,4,0,0,0,clear,15.5,16.50005,27.5833,15.583931999999999,5169
spring,4,0,1,1,clear,14.990849,15.458108,31.75,23.999132,5585
spring,4,0,2,1,clear,12.993348999999998,12.791377999999998,43.5,16.708125000000003,5918
spring,4,0,3,1,clear,8.388712000000002,6.260084000000003,46.9565,19.783358,4862
spring,4,0,4,1,clear,10.682500000000001,9.581864,46.625,19.458743,5409
spring,4,0,5,1,clear,12.7975,12.499328000000002,40.8333,10.416557,6398
spring,4,0,6,0,clear,15.265,16.207735999999997,50.29169999999999,12.791439,7460
spring,4,0,0,0,clear,20.513348999999998,21.875750000000004,50.79169999999999,15.083643,7132
spring,4,1,1,0,clear,23.215849,24.585050000000003,56.166700000000006,19.083543,6370
spring,4,0,2,1,clear,20.591651,23.500141999999997,39.0417,18.333143,6691
spring,4,0,3,1,mist,13.776651000000001,14.164508000000001,56.9167,11.250104,4367
spring,4,0,4,1,clear,15.421651,16.541036,61.25000000000001,4.417256399999999,6565
spring,4,0,5,1,clear,16.753349,18.041150000000002,69.4583,10.041357,7290
spring,4,0,6,0,clear,18.79,19.832786,68.2917,19.000328999999997,6624
spring,4,0,0,0,light precip,10.643349,9.707264000000002,83.54169999999999,23.084582,1027
spring,4,0,1,1,mist,7.1183489999999985,3.87425,76.66669999999999,20.334232,3214
spring,4,0,2,1,clear,11.426651,10.748678000000002,45.4167,16.708661,5633
spring,4,0,3,1,clear,14.403348999999999,15.040921999999998,42.7917,7.959064,6196
spring,4,0,4,1,mist,15.421651,15.916477999999998,75.66669999999999,11.833875,5026
spring,4,0,5,1,clear,13.502500000000001,13.874042,40.0833,23.291411,6233
spring,4,0,6,0,mist,9.703349,8.915264,48.9583,8.708325,4220
spring,4,0,0,0,clear,13.541650999999998,13.707985999999998,58.7083,7.8328359999999995,6304
spring,4,0,1,1,mist,13.815849,14.207936,56.99999999999999,11.499746,5572
spring,5,0,2,1,mist,20.826651000000002,22.083385999999997,65.95830000000001,10.458432,5740
spring,5,0,3,1,clear,18.515849,19.501136000000002,79.7083,9.249885999999998,6169
spring,5,0,4,1,mist,18.320000000000004,19.457971999999998,76.83330000000001,8.957632,6421
spring,5,0,5,1,clear,21.492499999999996,23.000522000000004,73.54169999999999,10.916846,6296
spring,5,0,6,0,mist,21.218349,22.584128,75.66669999999999,10.250464,6883
spring,5,0,0,0,mist,18.4375,20.084642000000002,74.0,10.041893,6359
spring,5,0,1,1,mist,17.2625,18.791372000000003,66.41669999999999,15.458307000000001,6273
spring,5,0,2,1,mist,19.338349,20.793086000000002,68.58330000000001,19.833942999999998,5728
spring,5,0,3,1,mist,19.025,20.499650000000003,74.4167,14.499604,4717
spring,5,0,4,1,clear,15.774151,16.457678,55.2083,21.042220999999998,6572
spring,5,0,5,1,clear,17.066650999999997,18.374978,36.0417,15.874779,7030
spring,5,0,6,0,clear,18.515849,19.957921999999996,48.0417,8.249911,7429
spring,5,0,0,0,clear,20.7875,22.625708000000003,57.62500000000001,15.082839,6118
spring,5,0,1,1,mist,18.946651,20.293400000000005,78.95830000000001,14.250364,2843
spring,5,0,2,1,mist,20.748348999999997,22.042664000000002,79.45830000000001,9.875264,5115
spring,5,0,3,1,clear,21.923348999999998,23.33435,69.7917,8.208304,7424
spring,5,0,4,1,clear,19.886651,21.792458000000003,52.0,15.374825000000001,7384
spring,5,0,5,1,clear,18.515849,20.373985999999995,52.33330000000001,9.166739,7639
spring,5,0,6,0,clear,20.2,21.415928,45.625,5.626325,8294
spring,5,0,0,0,clear,21.179150999999997,22.541822000000003,53.041700000000006,17.042589,7129
spring,5,0,1,1,mist,20.121651,21.334022000000004,81.125,15.624668,4359
spring,5,0,2,1,mist,20.905,22.334450000000004,76.5833,7.917189,6073
spring,5,0,3,1,mist,21.218349,22.584392,77.45830000000001,6.834,5260
spring,5,0,4,1,clear,22.785,24.0422,71.6667,11.584031999999999,6770
spring,5,0,5,1,clear,23.96,25.416914,74.70830000000001,9.41685,6734
spring,5,0,6,0,clear,24.5475,26.417936000000005,73.25,13.332464,6536
spring,5,0,0,0,clear,24.43,26.334050000000005,69.7083,14.416457,6591
spring,5,1,1,0,clear,25.487500000000004,28.833800000000004,67.625,13.166907,6043
spring,5,0,2,1,clear,25.957500000000003,28.417472000000004,68.45830000000001,19.7918,5743
spring,5,0,3,1,mist,22.863349,24.334514,67.0,9.000043,6855
spring,5,0,4,1,clear,23.96,25.667714000000004,49.2917,13.083693,7338
spring,6,0,5,1,mist,22.745849000000003,24.125492,75.5417,15.916720999999999,4127
spring,6,0,6,0,clear,19.416650999999998,21.375008,54.9167,12.499654,8120
spring,6,0,0,0,clear,20.317500000000003,21.958778000000002,49.3333,12.333829,7641
spring,6,0,1,1,clear,20.082500000000003,22.166677999999997,48.7083,19.083811,6998
spring,6,0,2,1,mist,17.419151,18.708872,61.3333,14.041525,7001
spring,6,0,3,1,clear,18.045848999999997,19.791272,61.12499999999999,5.167375,7055
spring,6,0,4,1,clear,20.317500000000003,21.583171999999998,56.7083,10.542449999999999,7494
spring,6,0,5,1,clear,22.510849000000004,23.458892,46.791700000000006,11.750661000000001,7736
spring,6,0,6,0,clear,25.409151,26.792222000000002,43.7083,9.667229,7498
spring,6,0,0,0,clear,26.153349,27.792122,53.833299999999994,8.959307,6598
spring,6,0,1,1,mist,25.879151,27.541586000000002,58.791700000000006,13.916771,6664
spring,6,0,2,1,mist,22.706651,23.45975,83.3333,14.374581999999998,4972
spring,6,0,3,1,clear,22.824151,24.333722,58.2083,22.999693,7421
spring,6,0,4,1,clear,22.471651,25.209278000000005,56.958299999999994,17.000111,7363
spring,6,0,5,1,clear,22.040849,23.583764000000002,58.958299999999994,11.833339,7665
spring,6,0,6,0,clear,21.688349,23.250728000000002,50.416700000000006,11.166689,7702
spring,6,0,0,0,clear,19.8475,21.750349999999997,59.875,9.708568,6978
spring,6,0,1,1,mist,18.711651,19.959572,77.79169999999999,11.707982000000001,5099
spring,6,0,2,1,clear,24.351650999999997,27.209672000000005,69.0,9.917139,6825
spring,6,0,3,1,clear,28.777499999999996,31.58435,59.2083,7.625404,6211
summer,6,0,4,1,clear,29.874150999999998,33.667772,56.7917,7.958729,5905
summer,6,0,5,1,clear,28.542499999999997,31.791986,57.375,12.250414000000001,5823
summer,6,0,6,0,clear,26.388348999999998,27.084272000000006,53.4583,12.041307,7458
summer,6,0,0,0,clear,26.936650999999998,28.500764000000004,47.9167,9.750174999999999,6891
summer,6,0,1,1,clear,25.644151,27.166772,50.416700000000006,20.125661,6779
summer,6,0,2,1,clear,21.649151,23.250464,37.3333,23.292014,7442
summer,6,0,3,1,clear,24.7825,26.292272000000004,36.0,18.208925,7335
summer,6,0,4,1,clear,27.210849000000003,28.583792000000003,42.25,11.50055,6879
summer,6,0,5,1,clear,31.205849,35.916458,48.875,11.082939000000001,5463
summer,6,0,6,0,clear,27.955,29.375528000000003,60.12499999999999,10.791756999999999,5687
summer,7,0,0,0,clear,30.344151000000004,33.541514,51.87500000000001,11.291443000000001,5531
summer,7,0,1,1,clear,28.738349,30.334508000000007,44.7083,13.082889,6227
summer,7,0,2,1,clear,28.699151,30.374899999999997,49.2083,8.457878999999998,6660
summer,7,1,3,0,clear,29.090849,32.334242,53.87499999999999,9.041649999999999,7403
summer,7,0,4,1,clear,30.8925,34.250222,45.7917,12.999943,6241
summer,7,0,5,1,clear,30.931651000000002,33.667178,45.0833,9.791514,6207
summer,7,0,6,0,clear,32.498349,37.124258,49.2083,10.958118,4840
summer,7,0,0,0,clear,30.6575,36.166136,57.375,8.417143,4672
summer,7,0,1,1,mist,25.409151,27.167564,68.3333,12.125325,6569
summer,7,0,2,1,mist,25.879151,27.876536,66.75,10.166379000000001,6290
summer,7,0,3,1,clear,25.683349,26.917886000000003,63.3333,10.166111,7264
summer,7,0,4,1,clear,25.644151,27.209077999999998,52.9583,9.833924999999999,7446
summer,7,0,5,1,mist,26.388348999999998,28.083578000000003,48.5833,5.41695,7499
summer,7,0,6,0,mist,25.056651000000002,27.958772000000003,69.91669999999999,9.626493,6969
summer,7,0,0,0,clear,27.054150999999997,30.542936000000005,71.7917,11.166689,6031
summer,7,0,1,1,clear,27.876651000000003,31.792250000000003,64.5,11.000529,6830
summer,7,0,2,1,clear,30.461650999999996,33.875078,50.583299999999994,7.666743,6786
summer,7,0,3,1,clear,29.286651,33.208478,57.7083,9.208614,5713
summer,7,0,4,1,clear,28.189999999999998,31.166372000000003,60.0417,11.083743,6591
summer,7,0,5,1,mist,23.294151,24.459650000000003,84.4167,14.000789000000001,5870
summer,7,0,6,0,light precip,20.004150999999997,20.294191999999995,86.5417,14.2911,4459
summer,7,0,0,0,mist,23.3725,25.126250000000006,76.25,6.2926936,7410
summer,7,0,1,1,clear,26.858348999999997,29.541122,69.41669999999999,9.291761,6966
summer,7,0,2,1,clear,27.289150999999997,30.625700000000002,65.5,14.167418,7592
summer,7,0,3,1,clear,26.035849,27.167564,45.0,11.0416,8173
summer,7,0,4,1,clear,28.503349,32.791358,59.66669999999999,19.082470999999998,6861
summer,7,0,5,1,clear,28.738349,32.458322,59.458299999999994,10.250464,6904
summer,7,0,6,0,clear,27.524150999999996,30.041863999999997,61.3333,10.542449999999999,6685
summer,7,0,0,0,clear,25.918349,28.083578000000003,62.375,11.416532,6597
summer,7,0,1,1,clear,26.349151,29.209142,66.875,10.292339,7105
summer,7,0,2,1,clear,25.526651,27.751136000000002,70.41669999999999,11.083475,7216
summer,8,0,3,1,clear,25.722500000000004,28.042327999999998,67.75,9.458993,7580
summer,8,0,4,1,clear,27.3675,30.667808,65.95830000000001,8.666718,7261
summer,8,0,5,1,mist,27.994151000000002,31.709222000000004,64.25,14.458064,7175
summer,8,0,6,0,clear,29.286651,33.583622,61.3333,17.249686,6824
summer,8,0,0,0,clear,28.150849,32.251214000000004,65.25,19.458206999999998,5464
summer,8,0,1,1,mist,27.3675,30.876236000000006,65.4167,8.666718,7013
summer,8,0,2,1,mist,26.584151,30.042986000000006,70.375,7.8328359999999995,7273
summer,8,0,3,1,mist,27.25,30.709322,67.29169999999999,7.4169,7534
summer,8,0,4,1,clear,27.524150999999996,30.167528000000004,62.0417,10.458699999999999,7286
summer,8,0,5,1,mist,25.644151,28.084172000000002,71.58330000000001,16.000471,5786
summer,8,0,6,0,mist,24.5475,26.125622,73.2917,13.834093,6299
summer,8,0,0,0,clear,24.939151000000003,26.542214,53.041700000000006,8.208304,6544
summer,8,0,1,1,clear,25.879151,27.708764000000002,54.541700000000006,9.126204,6883
summer,8,0,2,1,clear,26.153349,28.667414,68.6667,11.333586,6784
summer,8,0,3,1,clear,25.213349,27.166441999999996,61.9583,11.374657000000001,7347
summer,8,0,4,1,clear,25.800849,27.209408000000003,51.916700000000006,9.500332,7605
summer,8,0,5,1,clear,25.996651,-0.0015999999999998238,57.0833,15.500718,7148
summer,8,0,6,0,clear,23.881650999999998,24.792686000000003,60.3333,11.917089,7865
summer,8,0,0,0,mist,21.884151,23.834564,71.1667,5.79215,4549
summer,8,0,1,1,mist,21.884151,23.333822000000005,73.4167,8.708593,6530
summer,8,0,2,1,clear,22.510849000000004,23.667650000000002,67.375,4.8756436,7006
summer,8,0,3,1,clear,23.3725,25.042364,67.7083,4.708981100000001,7375
summer,8,0,4,1,clear,24.704151000000003,26.042528000000004,63.5833,5.6679186,7765
summer,8,0,5,1,mist,25.0175,26.708600000000004,61.5,4.8337686,7582
summer,8,0,6,0,mist,23.098349,24.833936,71.2917,16.375336,6053
summer,8,0,0,0,mist,22.706651,23.335735999999997,84.5833,15.333486,5255
summer,8,0,1,1,clear,25.056651000000002,27.209408000000003,73.04169999999999,8.625110999999999,6917
summer,8,0,2,1,clear,26.231651,27.9593,62.0,12.791975,7040
summer,8,0,3,1,clear,24.195,25.958377999999996,55.2083,7.541653999999999,7697
summer,8,0,4,1,clear,25.213349,27.083413999999998,59.0417,5.1668189,7713
summer,8,0,5,1,clear,27.915849,29.5004,58.75,11.291711,7350
summer,9,0,6,0,mist,27.406651000000004,30.375163999999998,63.8333,7.5835289999999995,6140
summer,9,0,0,0,mist,24.743349000000002,26.834000000000003,81.5,4.2927436,5810
summer,9,1,1,0,clear,25.252499999999998,27.667514000000004,79.0833,10.125107,6034
summer,9,0,2,1,clear,26.114151,29.334608000000003,75.5,15.833507,6864
summer,9,0,3,1,clear,26.623348999999997,30.792878,74.125,12.583136,7112
summer,9,0,4,1,mist,24.743349000000002,27.251714000000007,81.0417,9.542207,6203
summer,9,0,5,1,clear,25.056651000000002,27.375464,73.625,11.500282,7504
summer,9,0,6,0,mist,22.980849,24.333986000000003,79.91669999999999,18.833968000000002,5976
summer,9,0,0,0,clear,20.669999999999998,22.209050000000005,54.75,15.041232,8227
summer,9,0,1,1,clear,19.416650999999998,21.333163999999996,50.375,17.333771000000002,7525
summer,9,0,2,1,clear,19.142500000000002,20.583272,52.0,6.1676314,7767
summer,9,0,3,1,clear,20.160849,21.62495,57.7083,8.833682,7870
summer,9,0,4,1,clear,20.7875,22.250828,63.708299999999994,5.5422936,7804
summer,9,0,5,1,clear,21.766651000000003,23.209478000000004,67.25,6.9588209999999995,8009
summer,9,0,6,0,clear,20.591651,22.667222000000002,50.1667,16.583907,8714
summer,9,0,0,0,clear,19.259999999999998,21.166249999999998,56.99999999999999,6.042281099999999,7333
summer,9,0,1,1,mist,19.299151000000002,20.5013,73.4583,10.166713999999999,6869
summer,9,0,2,1,mist,21.296651,21.294421999999997,87.25,23.958329,4073
summer,9,0,3,1,clear,17.9675,19.666663999999997,53.6667,14.416725,7591
summer,9,0,4,1,clear,17.693349,19.124671999999997,61.8333,7.917189,7720
summer,9,0,5,1,clear,20.160849,21.750086000000003,66.875,10.333343000000001,8167
summer,9,0,6,0,clear,22.55,24.292208000000002,64.6667,19.000061,8395
fall,9,0,0,0,clear,16.870849000000003,18.249578,46.7083,14.958286000000001,7907
fall,9,0,1,1,clear,16.165849,17.165858,49.2917,9.541068000000001,7436
fall,9,0,2,1,clear,17.85,19.915813999999997,56.99999999999999,15.833507,7538
fall,9,0,3,1,clear,21.845,23.376458,63.083299999999994,16.3748,7733
fall,9,0,4,1,mist,22.55,24.126350000000002,69.08330000000001,9.000914,7393
fall,9,0,5,1,mist,21.100849,22.666958,69.0,10.999993,7415
fall,9,0,6,0,clear,17.4975,18.999536,54.2917,15.249468,8555
fall,9,0,0,0,clear,16.753349,18.165757999999997,58.3333,9.042186,6889
fall,10,0,1,1,mist,16.479150999999998,17.792,64.9167,6.0838814,6778
fall,10,0,2,1,light precip,19.769151,19.793977999999996,87.16669999999999,6.9998249999999995,4639
fall,10,0,3,1,mist,22.9025,23.542778,79.375,4.4585686,7572
fall,10,0,4,1,mist,22.9025,24.126350000000002,72.2917,7.875582,7328
fall,10,0,5,1,clear,20.905,22.292341999999998,62.74999999999999,7.12545,8156
fall,10,0,6,0,clear,18.045848999999997,19.542386,66.41669999999999,17.957675000000002,7965
fall,10,0,0,0,mist,11.544151,11.707657999999999,70.8333,9.457854000000001,3510
fall,10,1,1,0,mist,10.016651,9.582128,70.9583,12.708492999999999,5478
fall,10,0,2,1,mist,12.993348999999998,12.915392,76.16669999999999,12.7501,6392
fall,10,0,3,1,clear,16.165849,17.207372,63.083299999999994,12.584007,7691
fall,10,0,4,1,clear,12.445,12.457022000000002,46.3333,12.166932000000001,7570
fall,10,0,5,1,clear,12.5625,12.582685999999999,53.91669999999999,15.751164,7282
fall,10,0,6,0,clear,10.486650999999998,9.832136000000002,49.4583,9.791514,7109
fall,10,0,0,0,clear,16.518349,17.541463999999998,64.0417,18.667004000000002,6639
fall,10,0,1,1,mist,18.398349,19.5839,70.75,19.834478999999998,5875
fall,10,0,2,1,clear,14.011651,14.415835999999999,55.833299999999994,12.208807,7534
fall,10,0,3,1,clear,13.424150999999998,13.707128,69.2917,6.791857,7461
fall,10,0,4,1,mist,16.557499999999997,17.83325,72.8333,15.874779,7509
fall,10,0,5,1,mist,18.476651,19.501136000000002,81.5,9.041917999999999,5424
fall,10,0,6,0,clear,14.755849000000001,15.207571999999999,57.2917,7.874979,8090
fall,10,0,0,0,clear,13.815849,14.124313999999998,51.0,11.125618000000001,6824
fall,10,0,1,1,clear,14.912499999999998,15.874171999999998,56.833299999999994,5.4593811,7058
fall,10,0,2,1,clear,17.575848999999998,19.000064000000002,64.16669999999999,6.3345686,7466
fall,10,0,3,1,clear,19.6125,20.875586,63.625,4.8762064,7693
fall,10,0,4,1,mist,17.85,18.959408000000003,80.0417,8.333125,7359
fall,10,0,5,1,mist,17.654151,18.5015,80.7083,8.875289,7444
